constituency,polling_booth,votes_cast,turnout_percentage,NOTA_votes,timestamp
Ludhiana-2,C0134-B012,590,54.04,21,2024-05-13T08:22:00
Ludhiana-2,C0134-B013,491,58.29,19,2024-05-13T13:47:00
Ludhiana-2,C0134-B014,579,57.53,3,2024-05-13T08:59:00
Ludhiana-2,C0134-B015,710,52.97,29,2024-05-13T13:07:00
Ludhiana-2,C0134-B016,715,59.63,42,2024-05-13T07:19:00
Ludhiana-2,C0134-B017,595,54.39,23,2024-05-13T08:20:00
Ludhiana-2,C0134-B018,417,51.84,13,2024-05-13T10:57:00
Ludhiana-2,C0134-B019,469,57.62,24,2024-05-13T09:27:00
Ludhiana-2,C0134-B020,891,58.32,22,2024-05-13T14:03:00
Ludhiana-2,C0134-B021,348,57.17,2,2024-05-13T12:35:00
Ludhiana-2,C0134-B022,619,53.16,36,2024-05-13T13:40:00
Ludhiana-2,C0134-B023,430,56.74,23,2024-05-13T12:43:00
Ludhiana-2,C0134-B024,375,49.96,7,2024-05-13T14:45:00
Ludhiana-2,C0134-B025,447,52.98,23,2024-05-13T15:07:00
Ludhiana-2,C0134-B026,866,59.11,35,2024-05-13T14:34:00
Ludhiana-2,C0134-B027,470,57.02,17,2024-05-13T17:22:00
Ludhiana-2,C0134-B028,551,55.62,25,2024-05-13T10:06:00
Ludhiana-2,C0134-B029,533,54.58,5,2024-05-13T15:11:00
Ludhiana-2,C0134-B030,381,47.89,2,2024-05-13T11:15:00
Ludhiana-2,C0134-B031,477,57.56,5,2024-05-13T16:28:00
Ludhiana-2,C0134-B032,637,56.25,36,2024-05-13T13:04:00
Ludhiana-2,C0134-B033,533,59.91,18,2024-05-13T17:15:00
Ludhiana-2,C0134-B034,427,50.49,21,2024-05-13T08:05:00
Ludhiana-2,C0134-B035,556,51.95,15,2024-05-13T12:38:00
Ludhiana-3,C0135-B001,812,73.52,27,2024-05-13T10:08:00
Ludhiana-3,C0135-B002,796,78.12,4,2024-05-13T10:50:00
Ludhiana-3,C0135-B003,648,54.62,23,2024-05-13T10:09:00
Ludhiana-3,C0135-B004,948,75.94,16,2024-05-13T12:57:00
Ludhiana-3,C0135-B005,513,62.57,3,2024-05-13T08:37:00
Ludhiana-3,C0135-B006,696,75.3,25,2024-05-13T10:30:00
Ludhiana-3,C0135-B007,411,62.78,17,2024-05-13T15:27:00
Ludhiana-3,C0135-B008,832,55.25,16,2024-05-13T09:51:00
Ludhiana-3,C0135-B009,468,55.38,25,2024-05-13T14:28:00
Ludhiana-3,C0135-B010,593,62.91,18,2024-05-13T08:51:00
Ludhiana-3,C0135-B011,562,62.85,22,2024-05-13T14:24:00
Ludhiana-3,C0135-B012,834,59.79,42,2024-05-13T14:58:00
Ludhiana-3,C0135-B013,546,61.42,9,2024-05-13T13:01:00
Ludhiana-3,C0135-B014,778,64.82,29,2024-05-13T11:43:00
Ludhiana-3,C0135-B015,867,70.97,19,2024-05-13T09:10:00
Ludhiana-3,C0135-B016,604,67.94,20,2024-05-13T08:51:00
Ludhiana-3,C0135-B017,699,64.45,32,2024-05-13T12:20:00
Ludhiana-3,C0135-B018,774,56.83,46,2024-05-13T13:56:00
Ludhiana-3,C0135-B019,685,61.16,31,2024-05-13T12:38:00
Ludhiana-3,C0135-B020,743,63.78,27,2024-05-13T14:15:00
Ludhiana-3,C0135-B021,673,73.83,20,2024-05-13T17:46:00
Ludhiana-3,C0135-B022,536,64.25,11,2024-05-13T14:04:00
Ludhiana-3,C0135-B023,827,66.81,18,2024-05-13T14:43:00
Ludhiana-3,C0135-B024,587,64.41,31,2024-05-13T10:57:00
Ludhiana-3,C0135-B025,458,54.58,16,2024-05-13T08:37:00
Ludhiana-3,C0135-B026,810,67.06,9,2024-05-13T17:45:00
Ludhiana-3,C0135-B027,681,55.97,30,2024-05-13T16:06:00
Ludhiana-3,C0135-B028,541,64.08,26,2024-05-13T17:31:00
Ludhiana-3,C0135-B029,569,55.04,14,2024-05-13T08:20:00
Ludhiana-3,C0135-B030,889,58.06,27,2024-05-13T14:17:00
Ludhiana-3,C0135-B031,769,80.95,24,2024-05-13T17:55:00
Ludhiana-3,C0135-B032,559,62.06,7,2024-05-13T16:37:00
Ludhiana-3,C0135-B033,562,62.36,32,2024-05-13T07:55:00
Ludhiana-3,C0135-B034,826,63.32,49,2024-05-13T10:50:00
Ludhiana-3,C0135-B035,712,59.81,9,2024-05-13T09:51:00
Ludhiana-4,C0136-B001,570,54.15,29,2024-05-13T16:27:00
Ludhiana-4,C0136-B002,865,62.96,39,2024-05-13T12:43:00
Ludhiana-4,C0136-B003,812,62.35,19,2024-05-13T10:38:00
Ludhiana-4,C0136-B004,608,48.3,21,2024-05-13T11:27:00
Ludhiana-4,C0136-B005,608,65.13,22,2024-05-13T11:13:00
Ludhiana-4,C0136-B006,698,54.06,36,2024-05-13T16:51:00
Ludhiana-4,C0136-B007,820,58.85,27,2024-05-13T17:38:00
Ludhiana-4,C0136-B008,507,54.71,19,2024-05-13T09:02:00
Ludhiana-4,C0136-B009,529,51.05,9,2024-05-13T10:26:00
Ludhiana-4,C0136-B010,408,56.35,23,2024-05-13T11:16:00
Ludhiana-4,C0136-B011,586,54.31,19,2024-05-13T07:43:00
Ludhiana-4,C0136-B012,616,44.0,24,2024-05-13T08:13:00
Ludhiana-4,C0136-B013,696,58.35,14,2024-05-13T09:54:00
Ludhiana-4,C0136-B014,593,61.52,33,2024-05-13T09:52:00
Ludhiana-4,C0136-B015,503,61.22,8,2024-05-13T12:34:00
Ludhiana-4,C0136-B016,674,60.4,12,2024-05-13T13:11:00
Ludhiana-4,C0136-B017,605,53.57,28,2024-05-13T17:00:00
Ludhiana-4,C0136-B018,673,58.44,27,2024-05-13T14:25:00
Ludhiana-4,C0136-B019,444,58.78,22,2024-05-13T10:15:00
Ludhiana-4,C0136-B020,633,41.81,24,2024-05-13T11:25:00
Ludhiana-4,C0136-B021,745,68.37,24,2024-05-13T14:15:00
Ludhiana-4,C0136-B022,698,73.42,8,2024-05-13T16:13:00
Ludhiana-4,C0136-B023,960,58.42,13,2024-05-13T08:25:00
Ludhiana-4,C0136-B024,727,58.91,4,2024-05-13T07:31:00
Ludhiana-4,C0136-B025,540,53.1,22,2024-05-13T14:06:00
Ludhiana-4,C0136-B026,655,64.78,21,2024-05-13T14:25:00
Ludhiana-4,C0136-B027,984,68.48,51,2024-05-13T16:54:00
Ludhiana-4,C0136-B028,585,58.32,9,2024-05-13T17:13:00
Ludhiana-4,C0136-B029,724,57.27,34,2024-05-13T11:23:00
Ludhiana-4,C0136-B030,623,68.63,4,2024-05-13T17:20:00
Ludhiana-4,C0136-B031,825,61.41,43,2024-05-13T14:18:00
Ludhiana-4,C0136-B032,777,60.61,11,2024-05-13T08:12:00
Ludhiana-4,C0136-B033,329,56.48,12,2024-05-13T17:32:00
Ludhiana-4,C0136-B034,832,57.39,14,2024-05-13T13:46:00
Ludhiana-4,C0136-B035,619,71.71,4,2024-05-13T10:32:00
Amritsar-1,C0137-B001,901,69.7,19,2024-05-13T15:17:00
Amritsar-1,C0137-B002,759,67.86,41,2024-05-13T09:21:00
Amritsar-1,C0137-B003,888,68.64,29,2024-05-13T07:07:00
Amritsar-1,C0137-B004,925,71.66,47,2024-05-13T08:09:00
Amritsar-1,C0137-B005,834,81.43,14,2024-05-13T16:27:00
Amritsar-1,C0137-B006,883,63.18,13,2024-05-13T11:12:00
Amritsar-1,C0137-B007,769,63.8,32,2024-05-13T10:04:00
Amritsar-1,C0137-B008,473,66.83,20,2024-05-13T11:31:00
Amritsar-1,C0137-B009,752,69.04,20,2024-05-13T11:12:00
Amritsar-1,C0137-B010,647,68.49,33,2024-05-13T15:26:00
Amritsar-1,C0137-B011,784,64.18,15,2024-05-13T07:49:00
Amritsar-1,C0137-B012,528,55.88,5,2024-05-13T09:53:00
Amritsar-1,C0137-B013,610,68.15,10,2024-05-13T09:52:00
Amritsar-1,C0137-B014,661,67.14,28,2024-05-13T11:14:00
Amritsar-1,C0137-B015,691,67.33,12,2024-05-13T17:50:00
Amritsar-1,C0137-B016,821,74.39,15,2024-05-13T08:08:00
Amritsar-1,C0137-B017,720,67.77,28,2024-05-13T13:05:00
Amritsar-1,C0137-B018,983,78.89,24,2024-05-13T07:05:00
Amritsar-1,C0137-B019,645,70.97,20,2024-05-13T15:46:00
Amritsar-1,C0137-B020,740,66.05,22,2024-05-13T15:39:00
Amritsar-1,C0137-B021,673,71.75,13,2024-05-13T13:35:00
Amritsar-1,C0137-B022,923,61.3,44,2024-05-13T09:51:00
Amritsar-1,C0137-B023,663,80.07,16,2024-05-13T09:42:00
Amritsar-1,C0137-B024,612,66.94,25,2024-05-13T13:22:00
Amritsar-1,C0137-B025,896,65.89,10,2024-05-13T13:16:00
Amritsar-1,C0137-B026,430,65.42,20,2024-05-13T16:48:00
Amritsar-1,C0137-B027,679,69.43,37,2024-05-13T11:48:00
Amritsar-1,C0137-B028,972,79.99,54,2024-05-13T14:15:00
Amritsar-1,C0137-B029,862,67.68,46,2024-05-13T09:03:00
Amritsar-1,C0137-B030,781,67.41,40,2024-05-13T16:05:00
Amritsar-1,C0137-B031,589,62.94,13,2024-05-13T10:51:00
Amritsar-1,C0137-B032,984,76.01,6,2024-05-13T17:01:00
Amritsar-1,C0137-B033,706,72.6,6,2024-05-13T07:06:00
Amritsar-1,C0137-B034,681,68.86,14,2024-05-13T16:21:00
Amritsar-1,C0137-B035,699,68.75,35,2024-05-13T09:48:00
Amritsar-2,C0138-B001,486,64.65,5,2024-05-13T14:28:00
Amritsar-2,C0138-B002,608,49.5,16,2024-05-13T16:25:00
Amritsar-2,C0138-B003,481,55.94,19,2024-05-13T07:59:00
Amritsar-2,C0138-B004,390,53.66,18,2024-05-13T08:44:00
Amritsar-2,C0138-B005,469,48.63,18,2024-05-13T12:03:00
Amritsar-2,C0138-B006,566,71.33,24,2024-05-13T16:04:00
Amritsar-2,C0138-B007,668,50.05,19,2024-05-13T16:51:00
Amritsar-2,C0138-B008,938,66.29,46,2024-05-13T07:17:00
Amritsar-2,C0138-B009,651,49.53,37,2024-05-13T11:47:00
Amritsar-2,C0138-B010,744,59.02,23,2024-05-13T09:21:00
Amritsar-2,C0138-B011,499,50.77,19,2024-05-13T07:59:00
Amritsar-2,C0138-B012,763,70.07,9,2024-05-13T07:26:00
Amritsar-2,C0138-B013,555,51.22,18,2024-05-13T10:36:00
Amritsar-2,C0138-B014,600,50.39,28,2024-05-13T13:24:00
Amritsar-2,C0138-B015,514,46.21,3,2024-05-13T15:00:00
Amritsar-2,C0138-B016,608,63.02,29,2024-05-13T13:10:00
Amritsar-2,C0138-B017,602,53.11,30,2024-05-13T07:28:00
Amritsar-2,C0138-B018,460,57.87,27,2024-05-13T08:17:00
Amritsar-2,C0138-B019,593,58.84,18,2024-05-13T10:32:00
Amritsar-2,C0138-B020,401,52.11,9,2024-05-13T15:50:00
Amritsar-2,C0138-B021,620,43.14,20,2024-05-13T08:22:00
Amritsar-2,C0138-B022,663,57.97,10,2024-05-13T15:21:00
Amritsar-2,C0138-B023,483,58.05,26,2024-05-13T17:06:00
Amritsar-2,C0138-B024,660,49.42,10,2024-05-13T08:16:00
Amritsar-2,C0138-B025,651,51.38,4,2024-05-13T11:22:00
Amritsar-2,C0138-B026,500,56.89,4,2024-05-13T13:06:00
Amritsar-2,C0138-B027,435,52.83,4,2024-05-13T08:54:00
Amritsar-2,C0138-B028,547,59.28,4,2024-05-13T16:27:00
Amritsar-2,C0138-B029,793,59.55,39,2024-05-13T09:00:00
Amritsar-2,C0138-B030,593,56.7,11,2024-05-13T16:58:00
Amritsar-2,C0138-B031,569,44.56,29,2024-05-13T17:27:00
Amritsar-2,C0138-B032,590,61.13,12,2024-05-13T15:17:00
Amritsar-2,C0138-B033,561,50.37,11,2024-05-13T09:50:00
Amritsar-2,C0138-B034,636,64.71,30,2024-05-13T12:29:00
Amritsar-2,C0138-B035,409,53.8,2,2024-05-13T12:50:00
Amritsar-3,C0139-B001,847,72.71,18,2024-05-13T16:47:00
Amritsar-3,C0139-B002,493,80.69,13,2024-05-13T10:40:00
Amritsar-3,C0139-B003,856,64.12,26,2024-05-13T08:03:00
Amritsar-3,C0139-B004,579,72.5,4,2024-05-13T10:54:00
Amritsar-3,C0139-B005,538,70.98,8,2024-05-13T13:56:00
Amritsar-3,C0139-B006,799,59.59,26,2024-05-13T14:53:00
Amritsar-3,C0139-B007,645,56.44,18,2024-05-13T16:56:00
Amritsar-3,C0139-B008,848,64.93,12,2024-05-13T14:16:00
Amritsar-3,C0139-B009,697,74.1,25,2024-05-13T12:42:00
Amritsar-3,C0139-B010,525,57.99,24,2024-05-13T13:18:00
Amritsar-3,C0139-B011,668,61.09,15,2024-05-13T16:20:00
Amritsar-3,C0139-B012,717,61.29,36,2024-05-13T12:34:00
Amritsar-3,C0139-B013,808,71.43,16,2024-05-13T07:12:00
Amritsar-3,C0139-B014,674,62.83,35,2024-05-13T17:33:00
Amritsar-3,C0139-B015,750,80.81,30,2024-05-13T12:22:00
Amritsar-3,C0139-B016,778,62.51,40,2024-05-13T13:42:00
Amritsar-3,C0139-B017,553,71.83,31,2024-05-13T08:31:00
Amritsar-3,C0139-B018,504,54.88,10,2024-05-13T10:09:00
Amritsar-3,C0139-B019,927,72.02,30,2024-05-13T09:38:00
Amritsar-3,C0139-B020,732,62.94,17,2024-05-13T16:11:00
Amritsar-3,C0139-B021,480,64.16,14,2024-05-13T16:00:00
Amritsar-3,C0139-B022,874,67.98,28,2024-05-13T16:06:00
Amritsar-3,C0139-B023,528,62.5,29,2024-05-13T16:51:00
Amritsar-3,C0139-B024,1066,77.98,29,2024-05-13T11:59:00
Amritsar-3,C0139-B025,698,70.89,15,2024-05-13T15:40:00
Amritsar-3,C0139-B026,491,61.98,19,2024-05-13T15:49:00
Amritsar-3,C0139-B027,625,61.81,21,2024-05-13T09:49:00
Amritsar-3,C0139-B028,824,64.79,36,2024-05-13T17:18:00
Amritsar-3,C0139-B029,741,64.14,43,2024-05-13T08:42:00
Amritsar-3,C0139-B030,530,67.3,9,2024-05-13T11:52:00
Amritsar-3,C0139-B031,589,59.89,25,2024-05-13T12:02:00
Amritsar-3,C0139-B032,833,63.44,29,2024-05-13T17:09:00
Amritsar-3,C0139-B033,570,63.94,19,2024-05-13T12:49:00
Amritsar-3,C0139-B034,735,58.96,35,2024-05-13T14:26:00
Amritsar-3,C0139-B035,747,59.72,11,2024-05-13T07:11:00
Amritsar-4,C0140-B001,554,53.17,8,2024-05-13T15:24:00
Amritsar-4,C0140-B002,684,58.08,19,2024-05-13T16:32:00
Amritsar-4,C0140-B003,666,63.7,11,2024-05-13T15:41:00
Amritsar-4,C0140-B004,496,52.68,24,2024-05-13T09:18:00
Amritsar-4,C0140-B005,575,49.37,20,2024-05-13T14:35:00
Amritsar-4,C0140-B006,679,57.9,25,2024-05-13T13:57:00
Amritsar-4,C0140-B007,576,47.35,3,2024-05-13T08:08:00
Amritsar-4,C0140-B008,528,66.6,19,2024-05-13T10:11:00
Amritsar-4,C0140-B009,743,61.1,36,2024-05-13T14:54:00
Amritsar-4,C0140-B010,477,45.35,18,2024-05-13T16:02:00
Amritsar-4,C0140-B011,625,55.19,6,2024-05-13T15:37:00
Amritsar-4,C0140-B012,650,55.62,31,2024-05-13T07:31:00
Amritsar-4,C0140-B013,765,61.86,4,2024-05-13T10:35:00
Amritsar-4,C0140-B014,570,53.61,21,2024-05-13T14:03:00
Amritsar-4,C0140-B015,565,57.44,13,2024-05-13T12:42:00
Amritsar-4,C0140-B016,704,48.62,9,2024-05-13T08:38:00
Amritsar-4,C0140-B017,773,60.2,13,2024-05-13T08:06:00
Amritsar-4,C0140-B018,728,56.89,16,2024-05-13T10:33:00
Amritsar-4,C0140-B019,667,62.36,38,2024-05-13T12:31:00
Amritsar-4,C0140-B020,775,60.95,6,2024-05-13T16:21:00
Amritsar-4,C0140-B021,629,74.88,27,2024-05-13T14:26:00
Amritsar-4,C0140-B022,794,55.06,27,2024-05-13T15:29:00
Amritsar-4,C0140-B023,798,55.05,20,2024-05-13T10:39:00
Amritsar-4,C0140-B024,582,75.37,22,2024-05-13T10:02:00
Amritsar-4,C0140-B025,551,47.9,19,2024-05-13T17:24:00
Amritsar-4,C0140-B026,655,63.85,24,2024-05-13T12:26:00
Amritsar-4,C0140-B027,406,52.65,15,2024-05-13T08:50:00
Amritsar-4,C0140-B028,608,50.06,19,2024-05-13T17:35:00
Amritsar-4,C0140-B029,441,55.57,17,2024-05-13T09:20:00
Amritsar-4,C0140-B030,585,49.99,13,2024-05-13T16:07:00
Amritsar-4,C0140-B031,610,57.91,6,2024-05-13T17:22:00
Amritsar-4,C0140-B032,649,56.6,30,2024-05-13T07:04:00
Amritsar-4,C0140-B033,751,59.9,10,2024-05-13T11:36:00
Amritsar-4,C0140-B034,500,55.99,24,2024-05-13T10:18:00
Amritsar-4,C0140-B035,766,62.58,35,2024-05-13T14:52:00
Jalandhar-1,C0141-B001,629,59.24,3,2024-05-13T15:57:00
Jalandhar-1,C0141-B002,736,59.37,34,2024-05-13T17:38:00
Jalandhar-1,C0141-B003,705,48.39,29,2024-05-13T15:55:00
Jalandhar-1,C0141-B004,584,58.42,11,2024-05-13T16:00:00
Jalandhar-1,C0141-B005,1092,64.58,55,2024-05-13T10:26:00
Jalandhar-1,C0141-B006,751,58.28,36,2024-05-13T11:01:00
Jalandhar-1,C0141-B007,782,58.75,32,2024-05-13T11:40:00
Jalandhar-1,C0141-B008,633,60.63,10,2024-05-13T15:58:00
Jalandhar-1,C0141-B009,1026,75.71,23,2024-05-13T07:13:00
Jalandhar-1,C0141-B010,553,64.89,29,2024-05-13T09:04:00
Jalandhar-1,C0141-B011,987,59.98,22,2024-05-13T16:36:00
Jalandhar-1,C0141-B012,786,60.05,8,2024-05-13T13:50:00
Jalandhar-1,C0141-B013,939,64.54,15,2024-05-13T09:29:00
Jalandhar-1,C0141-B014,720,63.68,19,2024-05-13T10:13:00
Jalandhar-1,C0141-B015,561,55.57,9,2024-05-13T14:40:00
Jalandhar-1,C0141-B016,658,53.53,8,2024-05-13T08:56:00
Jalandhar-1,C0141-B017,553,59.94,20,2024-05-13T07:18:00
Jalandhar-1,C0141-B018,671,54.57,39,2024-05-13T12:41:00
Jalandhar-1,C0141-B019,729,53.2,6,2024-05-13T17:33:00
Jalandhar-1,C0141-B020,645,56.61,3,2024-05-13T15:14:00
Jalandhar-1,C0141-B021,525,61.14,17,2024-05-13T15:11:00
Jalandhar-1,C0141-B022,655,57.47,33,2024-05-13T17:29:00
Jalandhar-1,C0141-B023,853,56.63,25,2024-05-13T17:49:00
Jalandhar-1,C0141-B024,554,66.75,18,2024-05-13T15:34:00
Jalandhar-1,C0141-B025,743,61.01,34,2024-05-13T13:17:00
Jalandhar-1,C0141-B026,828,58.39,41,2024-05-13T09:41:00
Jalandhar-1,C0141-B027,440,57.32,4,2024-05-13T15:01:00
Jalandhar-1,C0141-B028,738,59.96,33,2024-05-13T10:22:00
Jalandhar-1,C0141-B029,516,63.27,25,2024-05-13T12:45:00
Jalandhar-1,C0141-B030,738,60.62,7,2024-05-13T08:12:00
Jalandhar-1,C0141-B031,673,67.51,24,2024-05-13T12:34:00
Jalandhar-1,C0141-B032,368,40.46,21,2024-05-13T07:02:00
Jalandhar-1,C0141-B033,625,58.71,11,2024-05-13T09:29:00
Jalandhar-1,C0141-B034,743,61.37,18,2024-05-13T10:33:00
Jalandhar-1,C0141-B035,467,55.04,20,2024-05-13T16:42:00
Jalandhar-2,C0142-B001,597,62.89,9,2024-05-13T07:27:00
Jalandhar-2,C0142-B002,571,58.04,33,2024-05-13T10:12:00
Jalandhar-2,C0142-B003,524,52.44,17,2024-05-13T07:51:00
Jalandhar-2,C0142-B004,869,59.02,40,2024-05-13T14:51:00
Jalandhar-2,C0142-B005,486,60.2,27,2024-05-13T10:45:00
Jalandhar-2,C0142-B006,844,66.88,46,2024-05-13T08:36:00
Jalandhar-2,C0142-B007,845,64.55,35,2024-05-13T09:30:00
Jalandhar-2,C0142-B008,689,56.54,28,2024-05-13T12:25:00
Jalandhar-2,C0142-B009,662,61.7,21,2024-05-13T13:10:00
Jalandhar-2,C0142-B010,867,77.08,9,2024-05-13T16:18:00
Jalandhar-2,C0142-B011,726,62.12,14,2024-05-13T11:29:00
Jalandhar-2,C0142-B012,626,61.64,6,2024-05-13T17:03:00
Jalandhar-2,C0142-B013,648,56.77,12,2024-05-13T11:26:00
Jalandhar-2,C0142-B014,378,68.77,6,2024-05-13T13:40:00
Jalandhar-2,C0142-B015,563,58.7,4,2024-05-13T07:43:00
Jalandhar-2,C0142-B016,547,63.44,12,2024-05-13T10:46:00
Jalandhar-2,C0142-B017,689,53.28,29,2024-05-13T15:09:00
Jalandhar-2,C0142-B018,430,60.95,8,2024-05-13T16:55:00
Jalandhar-2,C0142-B019,689,62.81,24,2024-05-13T10:36:00
Jalandhar-2,C0142-B020,735,65.17,38,2024-05-13T13:39:00
Jalandhar-2,C0142-B021,823,65.6,22,2024-05-13T12:14:00
Jalandhar-2,C0142-B022,726,61.76,4,2024-05-13T08:22:00
Jalandhar-2,C0142-B023,904,67.17,33,2024-05-13T16:57:00
Jalandhar-2,C0142-B024,595,48.05,26,2024-05-13T08:06:00
Jalandhar-2,C0142-B025,469,52.38,18,2024-05-13T15:32:00
Jalandhar-2,C0142-B026,632,61.24,16,2024-05-13T10:31:00
Jalandhar-2,C0142-B027,1029,82.16,34,2024-05-13T15:28:00
Jalandhar-2,C0142-B028,694,67.99,33,2024-05-13T11:08:00
Jalandhar-2,C0142-B029,382,59.97,1,2024-05-13T16:53:00
Jalandhar-2,C0142-B030,620,63.66,12,2024-05-13T14:14:00
Jalandhar-2,C0142-B031,885,71.2,8,2024-05-13T07:52:00
Jalandhar-2,C0142-B032,594,60.68,15,2024-05-13T13:07:00
Jalandhar-2,C0142-B033,554,52.3,8,2024-05-13T14:08:00
Jalandhar-2,C0142-B034,679,60.96,29,2024-05-13T14:33:00
Jalandhar-2,C0142-B035,666,60.71,11,2024-05-13T10:54:00
Jalandhar-3,C0143-B001,590,57.83,7,2024-05-13T14:27:00
Jalandhar-3,C0143-B002,721,52.77,13,2024-05-13T14:36:00
Jalandhar-3,C0143-B003,596,57.04,7,2024-05-13T08:51:00
Jalandhar-3,C0143-B004,743,57.69,11,2024-05-13T17:41:00
Jalandhar-3,C0143-B005,846,66.67,24,2024-05-13T12:36:00
Jalandhar-3,C0143-B006,521,52.11,24,2024-05-13T13:18:00
Jalandhar-3,C0143-B007,764,66.93,14,2024-05-13T16:56:00
Jalandhar-3,C0143-B008,763,56.69,9,2024-05-13T11:48:00
Jalandhar-3,C0143-B009,741,53.45,40,2024-05-13T16:32:00
Jalandhar-3,C0143-B010,502,43.67,11,2024-05-13T17:01:00
Jalandhar-3,C0143-B011,519,60.04,14,2024-05-13T13:00:00
Jalandhar-3,C0143-B012,817,66.96,35,2024-05-13T09:32:00
Jalandhar-3,C0143-B013,681,79.23,31,2024-05-13T08:54:00
Jalandhar-3,C0143-B014,1029,61.7,15,2024-05-13T10:49:00
Jalandhar-3,C0143-B015,740,79.73,44,2024-05-13T10:19:00
Jalandhar-3,C0143-B016,667,57.47,17,2024-05-13T17:34:00
Jalandhar-3,C0143-B017,658,53.29,39,2024-05-13T08:07:00
Jalandhar-3,C0143-B018,950,67.87,24,2024-05-13T11:24:00
Jalandhar-3,C0143-B019,743,52.59,11,2024-05-13T12:57:00
Jalandhar-3,C0143-B020,886,83.32,49,2024-05-13T13:19:00
Jalandhar-3,C0143-B021,541,66.72,25,2024-05-13T17:38:00
Jalandhar-3,C0143-B022,404,60.18,8,2024-05-13T15:44:00
Jalandhar-3,C0143-B023,748,52.96,6,2024-05-13T10:47:00
Jalandhar-3,C0143-B024,798,61.35,29,2024-05-13T17:12:00
Jalandhar-3,C0143-B025,1176,74.2,59,2024-05-13T09:26:00
Jalandhar-3,C0143-B026,883,61.14,8,2024-05-13T15:25:00
Jalandhar-3,C0143-B027,687,61.96,13,2024-05-13T17:28:00
Jalandhar-3,C0143-B028,884,65.02,37,2024-05-13T07:25:00
Jalandhar-3,C0143-B029,700,65.77,40,2024-05-13T09:20:00
Jalandhar-3,C0143-B030,1028,77.77,27,2024-05-13T16:58:00
Jalandhar-3,C0143-B031,598,62.29,23,2024-05-13T16:40:00
Jalandhar-3,C0143-B032,560,60.53,23,2024-05-13T07:19:00
Jalandhar-3,C0143-B033,613,58.23,3,2024-05-13T07:34:00
Jalandhar-3,C0143-B034,695,52.4,12,2024-05-13T14:06:00
Jalandhar-3,C0143-B035,732,57.61,30,2024-05-13T07:22:00
Jalandhar-4,C0144-B001,727,65.39,15,2024-05-13T17:48:00
Jalandhar-4,C0144-B002,577,55.25,8,2024-05-13T12:21:00
Jalandhar-4,C0144-B003,798,61.45,12,2024-05-13T13:32:00
Jalandhar-4,C0144-B004,627,64.01,16,2024-05-13T16:11:00
Jalandhar-4,C0144-B005,808,69.19,20,2024-05-13T07:06:00
Jalandhar-4,C0144-B006,810,60.19,39,2024-05-13T15:47:00
Jalandhar-4,C0144-B007,698,68.83,28,2024-05-13T10:11:00
Jalandhar-4,C0144-B008,908,73.77,46,2024-05-13T09:52:00
Jalandhar-4,C0144-B009,471,58.72,15,2024-05-13T09:20:00
Jalandhar-4,C0144-B010,378,52.91,8,2024-05-13T09:50:00
Jalandhar-4,C0144-B011,483,57.06,26,2024-05-13T09:28:00
Jalandhar-4,C0144-B012,507,56.85,11,2024-05-13T17:18:00
Jalandhar-4,C0144-B013,899,61.85,11,2024-05-13T17:20:00
Jalandhar-4,C0144-B014,621,58.13,14,2024-05-13T08:01:00
Jalandhar-4,C0144-B015,492,63.31,2,2024-05-13T17:48:00
Jalandhar-4,C0144-B016,828,63.46,11,2024-05-13T08:13:00
Jalandhar-4,C0144-B017,548,55.67,23,2024-05-13T11:37:00
Jalandhar-4,C0144-B018,489,56.57,4,2024-05-13T08:30:00
Jalandhar-4,C0144-B019,853,62.73,30,2024-05-13T17:28:00
Jalandhar-4,C0144-B020,534,51.99,5,2024-05-13T13:01:00
Jalandhar-4,C0144-B021,592,52.58,30,2024-05-13T17:59:00
Jalandhar-4,C0144-B022,697,55.23,27,2024-05-13T14:45:00
Jalandhar-4,C0144-B023,610,60.25,17,2024-05-13T09:22:00
Jalandhar-4,C0144-B024,527,57.41,12,2024-05-13T08:15:00
Jalandhar-4,C0144-B025,644,53.39,16,2024-05-13T11:30:00
Jalandhar-4,C0144-B026,564,66.57,18,2024-05-13T16:13:00
Jalandhar-4,C0144-B027,444,41.99,25,2024-05-13T15:05:00
Jalandhar-4,C0144-B028,649,57.39,5,2024-05-13T08:41:00
Jalandhar-4,C0144-B029,559,53.75,29,2024-05-13T13:21:00
Jalandhar-4,C0144-B030,557,58.97,6,2024-05-13T15:10:00
Jalandhar-4,C0144-B031,698,61.7,33,2024-05-13T10:23:00
Jalandhar-4,C0144-B032,669,61.62,14,2024-05-13T16:57:00
Jalandhar-4,C0144-B033,585,59.35,9,2024-05-13T10:28:00
Jalandhar-4,C0144-B034,478,53.48,21,2024-05-13T14:43:00
Jalandhar-4,C0144-B035,1033,77.16,44,2024-05-13T16:42:00
Hyderabad-1,C0145-B001,577,50.58,19,2024-05-13T10:18:00
Hyderabad-1,C0145-B002,601,54.34,35,2024-05-13T14:20:00
Hyderabad-1,C0145-B003,615,54.8,31,2024-05-13T09:02:00
Hyderabad-1,C0145-B004,528,47.96,28,2024-05-13T07:27:00
Hyderabad-1,C0145-B005,670,51.64,33,2024-05-13T15:38:00
Hyderabad-1,C0145-B006,649,57.0,38,2024-05-13T13:37:00
